Timestamp,Power_kW,Predicted_Power_kW
2019-03-28 10:00:00,322.096,328.26737605760127
2019-03-28 11:00:00,323.58,328.15748943599914
2019-03-28 12:00:00,340.914,329.7805231449986
2019-03-28 13:00:00,325.815,335.0713082453997
2019-03-28 14:00:00,330.164,325.3621922790006
2019-03-28 15:00:00,343.911,325.5966098430008
2019-03-28 16:00:00,367.383,344.2325816825986
2019-03-28 17:00:00,313.569,345.12613494860113
2019-03-28 18:00:00,246.977,262.66477012179934
2019-03-28 19:00:00,190.367,203.68894041019982
2019-03-28 20:00:00,138.872,142.10270095519965
2019-03-28 21:00:00,123.637,124.06557859760039
2019-03-28 22:00:00,121.255,113.93880092079984
2019-03-28 23:00:00,116.489,114.88760980999972
2019-03-29 00:00:00,108.98,105.6952143275995
2019-03-29 01:00:00,101.704,106.32849873339977
2019-03-29 02:00:00,100.031,99.13936508940013
2019-03-29 03:00:00,98.203,105.77507925159979
2019-03-29 04:00:00,97.849,97.51719882999988
2019-03-29 05:00:00,102.879,101.89746729040007
2019-03-29 06:00:00,121.991,113.88335172499995
2019-03-29 07:00:00,188.067,193.56689247179887
2019-03-29 08:00:00,251.981,258.4495774730001
2019-03-29 09:00:00,275.468,285.7052951925989
2019-03-29 10:00:00,321.616,272.97780701959834
2019-03-29 11:00:00,355.73,327.6420357643991
2019-03-29 12:00:00,352.142,367.7967374355995
2019-03-29 13:00:00,334.115,359.9944318461997
2019-03-29 14:00:00,335.441,325.70380935620153
2019-03-29 15:00:00,313.235,325.97479725140136
2019-03-29 16:00:00,315.855,309.0928230113991
2019-03-29 17:00:00,259.778,292.7877997325994
2019-03-29 18:00:00,234.001,220.90393779119938
2019-03-29 19:00:00,177.917,176.43452042879838
2019-03-29 20:00:00,132.661,135.6144627700007
2019-03-29 21:00:00,119.885,118.58464602500014
2019-03-29 22:00:00,112.568,109.19466293380027
2019-03-29 23:00:00,108.455,109.08805902859963
2019-03-30 00:00:00,99.546,106.21632780239973
2019-03-30 01:00:00,100.757,97.23340307199986
2019-03-30 02:00:00,100.308,99.67396641280013
2019-03-30 03:00:00,98.759,101.09245077179989
2019-03-30 04:00:00,98.943,100.8049118465997
2019-03-30 05:00:00,100.833,110.33633312959971
2019-03-30 06:00:00,101.58,114.3160452831999
2019-03-30 07:00:00,117.598,125.05720062979995
2019-03-30 08:00:00,130.941,149.0857485041998
2019-03-30 09:00:00,140.245,144.61131136460006
2019-03-30 10:00:00,144.98,143.84309234820006
2019-03-30 11:00:00,152.609,143.0644776814001
2019-03-30 12:00:00,165.739,142.27732062140024
2019-03-30 13:00:00,143.267,171.50210846219977
2019-03-30 14:00:00,140.306,144.32006783399999
2019-03-30 15:00:00,139.954,139.05933077540027
2019-03-30 16:00:00,131.886,135.95022188980042
2019-03-30 17:00:00,123.326,129.6575508278001
2019-03-30 18:00:00,110.275,117.02493117339927
2019-03-30 19:00:00,110.038,112.03582152499966
2019-03-30 20:00:00,108.615,106.52222367159979
2019-03-30 21:00:00,105.069,105.09781301300039
2019-03-30 22:00:00,102.293,106.07353040260017
2019-03-30 23:00:00,99.932,103.96672364059992
2019-03-31 00:00:00,99.918,99.30592113960013
2019-03-31 02:00:00,100.015,99.20415654940007
2019-03-31 03:00:00,100.416,104.35937516020003
2019-03-31 04:00:00,97.683,103.42626168720015
2019-03-31 05:00:00,98.026,100.72262783779989
2019-03-31 06:00:00,98.536,109.71384411880024
2019-03-31 07:00:00,95.75,127.71384864400008
2019-03-31 08:00:00,95.85,104.40571231720037
2019-03-31 09:00:00,95.064,102.85528398700033
2019-03-31 10:00:00,94.979,99.74843497560036
2019-03-31 11:00:00,99.762,99.03131798020037
2019-03-31 12:00:00,102.124,99.96012589460018
2019-03-31 13:00:00,102.227,102.32851070900008
2019-03-31 14:00:00,103.582,100.93418932660012
2019-03-31 15:00:00,104.603,106.85180832180014
2019-03-31 16:00:00,107.728,106.2722867012
2019-03-31 17:00:00,107.941,110.39353364200043
2019-03-31 18:00:00,105.657,110.95046912000016
2019-03-31 19:00:00,107.445,106.93462036000008
2019-03-31 20:00:00,107.57,105.61980959120015
2019-03-31 21:00:00,105.74,104.91130333120013
2019-03-31 22:00:00,104.478,106.56786327999993
2019-03-31 23:00:00,101.736,106.24483413579974
